mag_x (uT),mag_y (uT),mag_z (uT)
1.680209576385482251e+01,1.238595610454818186e+01,4.686810935329134509e+01
1.617431712668503963e+01,1.239257981608728976e+01,4.692156642401703692e+01
1.663328623549517005e+01,1.253291567754990332e+01,4.696891181820889472e+01
1.645558236022802845e+01,1.289529860795208371e+01,4.653816080266015121e+01
1.655734431109303983e+01,1.244850515095780707e+01,4.687784473359163684e+01
1.649650191726965787e+01,1.261460382670988167e+01,4.703564481544478326e+01
1.675217259333134479e+01,1.251544995681206807e+01,4.676515737948617613e+01
1.682569553669815221e+01,1.228912698345829035e+01,4.686818470037316331e+01
1.651958755145495417e+01,1.269425616018891745e+01,4.714051338605248986e+01
1.669835886714335160e+01,1.215262843868763376e+01,4.697324100762598675e+01
1.634292708039638242e+01,1.255500149598974780e+01,4.670893338516897586e+01
1.637007098475627487e+01,1.233640071050003506e+01,4.700597914358255025e+01
1.667055336357106299e+01,1.259749333669820182e+01,4.679930226046449349e+01
1.649717071391446410e+01,1.277802944703342014e+01,4.705773083861511452e+01
1.649441907947306873e+01,1.256348911392829848e+01,4.659611766019278889e+01
1.636098914177829400e+01,1.192179366667574669e+01,4.660392014359289448e+01
1.644932340585919306e+01,1.225359932491028481e+01,4.713835029239110241e+01
1.666061974019553915e+01,1.231112718417186969e+01,4.687110270888221208e+01
1.636410259965845171e+01,1.245180903407976913e+01,4.703944278265340984e+01
1.616101745282936974e+01,1.255407384405580729e+01,4.697647534750623777e+01
1.655272863609869916e+01,1.264412056826957809e+01,4.670451192594995860e+01
1.626513682624170087e+01,1.284061839730411947e+01,4.696344876896715448e+01
1.646435983282938054e+01,1.262831832904270613e+01,4.679297094100713394e+01
1.661158603864617334e+01,1.255916661767652620e+01,4.700153362402025436e+01
1.692566173384259542e+01,1.251318977319631109e+01,4.695915019202164586e+01
1.650784525590215068e+01,1.266695416452470901e+01,4.702473088643999688e+01
1.614912009213306732e+01,1.242644646594417068e+01,4.675684237101545193e+01
1.666375035674855098e+01,1.279311156490735080e+01,4.665972152648463123e+01
1.648501934187730811e+01,1.250659450335328415e+01,4.687817837988817615e+01
1.633326737809960605e+01,1.271529242948617444e+01,4.683652702702920578e+01
1.629839374467806934e+01,1.240069840806612866e+01,4.662054862295273239e+01
1.633070346112102200e+01,1.259053724348967229e+01,4.688742324394483774e+01
1.594449478537828568e+01,1.276953453909229630e+01,4.690240731513208061e+01
1.641067231990597008e+01,1.245396525005114974e+01,4.715613798588851324e+01
1.649409388004772126e+01,1.226490271649105068e+01,4.690423187739717292e+01
1.661152755671404080e+01,1.246882219036379702e+01,4.688865420730240174e+01
1.672396075128754944e+01,1.249979543879091182e+01,4.735354373588001664e+01
1.624971470903308557e+01,1.268833503730930978e+01,4.697091780761970625e+01
1.651777072903930943e+01,1.239637481673084274e+01,4.699519631136588060e+01
1.631975101008914564e+01,1.265826911409424227e+01,4.691967796868339491e+01
1.672367172443202321e+01,1.235161677674184233e+01,4.721108937707818143e+01
1.632763411266769182e+01,1.260978814078444188e+01,4.691063001453736803e+01
1.617109952705896703e+01,1.235265860003834781e+01,4.687560763463631019e+01
1.692131734406160604e+01,1.236168169066896638e+01,4.700023932579677677e+01
1.677211873010240950e+01,1.239181638663169238e+01,4.675384610314359435e+01
1.627637495798135348e+01,1.247092023985515929e+01,4.662215852948001071e+01
1.675646527857083257e+01,1.274902059479630090e+01,4.682964708781792496e+01
1.619270430902793123e+01,1.252032234770035934e+01,4.697144485856539831e+01
1.652379656101147276e+01,1.236029456790785375e+01,4.731936562903874233e+01
1.629927837679289482e+01,1.249045876518922427e+01,4.703352368050794041e+01
1.635106998625391483e+01,1.252855781667419244e+01,4.657382217205216790e+01
1.625910021817607642e+01,1.270230419712189196e+01,4.711093707068232561e+01
1.650687392465960102e+01,1.284422715958122829e+01,4.715604062237288474e+01
1.691733959061749459e+01,1.244424417757362100e+01,4.699581379717524499e+01
1.598712697059739618e+01,1.253646959410474970e+01,4.720252708689920951e+01
1.616919531998607695e+01,1.259422627758775093e+01,4.664797765282820308e+01
1.655603332647135773e+01,1.272875305715298744e+01,4.659988899574891263e+01
1.634564822292973929e+01,1.232355230559818615e+01,4.673102647706237889e+01
1.652326979219501624e+01,1.268971946886093605e+01,4.704232582806714902e+01
1.623582711571560822e+01,1.253543116297950633e+01,4.717273511150138177e+01
1.637292350114469031e+01,1.274569318592453371e+01,4.709268608815018098e+01
1.673375817991147585e+01,1.234879551811071785e+01,4.713105540146197825e+01
1.634180188776995735e+01,1.245652214317543383e+01,4.705387040185883762e+01
1.660293567211594379e+01,1.255409830886264722e+01,4.699553026873547168e+01
1.666223837644633221e+01,1.253811570225533067e+01,4.701992680946777625e+01
1.638060053488094425e+01,1.261408235950343837e+01,4.691677358976704681e+01
1.665433356447369562e+01,1.224334933313538620e+01,4.705904456756569942e+01
1.651781578488935409e+01,1.265326771161412545e+01,4.697110292812900667e+01
1.663929552041456361e+01,1.285634719569201501e+01,4.731084773269841293e+01
1.635174573560342992e+01,1.255225931562981501e+01,4.699398731906417481e+01
1.656550426047791902e+01,1.233827004301066665e+01,4.694644203493353274e+01
1.646191027857033262e+01,1.249750390873319361e+01,4.677035574323345202e+01
1.686477451807583705e+01,1.218106637321180230e+01,4.696347149826127776e+01
1.641960689445351207e+01,1.240473008624915607e+01,4.721300170629927351e+01
1.609937714242694895e+01,1.232038685107011489e+01,4.687977263974134701e+01
1.648335031332590006e+01,1.241818421925789195e+01,4.715453083404674572e+01
1.653040963816619424e+01,1.250651730534353945e+01,4.685481681156453249e+01
1.658216116496035042e+01,1.261648318835322513e+01,4.675362714653403629e+01
1.612642684929560488e+01,1.224140290274153742e+01,4.701630677017019622e+01
1.651869789358606511e+01,1.269461242837193282e+01,4.687285205812006694e+01
1.654254187406593246e+01,1.309957767360164915e+01,4.685595997398569779e+01
1.606689580567510944e+01,1.251696849559060709e+01,4.732883648934915755e+01
1.644256349035079268e+01,1.257732302617957387e+01,4.710437549267031443e+01
1.665940063436798724e+01,1.229231004748523937e+01,4.680956715870467377e+01
1.656927553907276973e+01,1.271347535940861206e+01,4.722745453817337591e+01
1.684383105482629972e+01,1.274632797937388418e+01,4.714307206593204569e+01
1.687359493995148085e+01,1.259928632606936993e+01,4.696256155804422150e+01
1.632518043193454460e+01,1.235582675888056414e+01,4.742573248040718426e+01
1.632359045305365086e+01,1.269254055378580404e+01,4.680760290813846325e+01
1.687909901787986655e+01,1.274714047963454355e+01,4.644680241806830878e+01
1.658519242988698394e+01,1.250186624662137547e+01,4.699008230572846401e+01
1.665018998412415385e+01,1.255359972162847271e+01,4.681047914457007408e+01
1.668455042806801103e+01,1.244421269647912887e+01,4.666269690845028606e+01
1.648222127757172828e+01,1.250985106156528204e+01,4.690354539979620796e+01
1.687251206311251295e+01,1.261602018198416530e+01,4.691381942898001256e+01
1.691991549306299447e+01,1.240579487186198726e+01,4.664960919452736476e+01
1.637984205797423698e+01,1.255485401557751324e+01,4.683466205382419645e+01
1.665135817520833328e+01,1.232790466151876352e+01,4.700638494961401648e+01
1.666961363176533695e+01,1.260935970498080039e+01,4.697437764400725513e+01
1.653560645436116872e+01,1.228871178745627546e+01,4.704050446179535072e+01
1.682740113717463970e+01,1.238744356601035079e+01,4.707929947711305374e+01
1.659133942494014136e+01,1.291617856357409977e+01,4.712348545623130036e+01
1.656518321895540780e+01,1.255176482872911592e+01,4.672793064396960716e+01
1.649214182327602884e+01,1.265517874345788307e+01,4.701007851361151779e+01
1.689152031791444841e+01,1.240826405194552251e+01,4.735965468672948475e+01
1.666510879089397434e+01,1.265894783028114290e+01,4.686961304074534240e+01
1.679604088693647768e+01,1.236005863611186584e+01,4.709574548031702790e+01
1.650049589120404292e+01,1.234619166088886999e+01,4.702129119334451701e+01
1.659050380356730514e+01,1.228199766474819299e+01,4.700655483494414000e+01
1.662416910557054450e+01,1.225455689341232457e+01,4.684439753701364850e+01
1.658747837379874568e+01,1.252133984431762315e+01,4.701869635716769125e+01
1.658363576261879047e+01,1.256275408088359669e+01,4.696483631357510546e+01
1.664325830343948454e+01,1.229268447658462016e+01,4.702504357931464796e+01
1.665603388573951094e+01,1.282413554716286264e+01,4.713174560061766982e+01
1.644324051373775220e+01,1.219115291129486600e+01,4.690288674836665450e+01
1.657616663689183412e+01,1.241842318681852397e+01,4.656048328488863319e+01
1.641296982365058099e+01,1.238513045660665313e+01,4.697177470596817983e+01
1.655232652629445056e+01,1.248837747752507710e+01,4.692056009461747124e+01
1.647494443337382108e+01,1.261924784003497635e+01,4.673741232716017180e+01
1.673701167663961087e+01,1.229773629564069637e+01,4.725774126453561763e+01
1.660363295094245828e+01,1.261747968250224261e+01,4.694924467692973735e+01
1.675809476435315659e+01,1.302283484523936785e+01,4.706458707714047307e+01
1.651699384644929935e+01,1.262559846152655219e+01,4.694524373046858301e+01
1.645367657201883560e+01,1.261750196293093040e+01,4.734023134133735056e+01
1.654431988081196536e+01,1.268951731449087639e+01,4.704173598776054632e+01
1.662752455979361699e+01,1.269549628983437373e+01,4.698397422921989630e+01
1.630003081442444923e+01,1.247959973832666236e+01,4.669697862681744738e+01
1.688650932727775356e+01,1.253461504471730592e+01,4.695006010019299936e+01
1.668029764108487001e+01,1.217605768653395515e+01,4.703067973215827635e+01
1.679181683752743481e+01,1.251243330550284760e+01,4.709107919660618080e+01
1.679998175045249909e+01,1.272738349270036551e+01,4.720577034114327120e+01
1.615125272639260956e+01,1.270692549390097703e+01,4.679506211579406738e+01
1.623210873127982623e+01,1.250876597229296472e+01,4.702023987088765011e+01
1.702691236238228356e+01,1.270837967144034941e+01,4.689202588430999441e+01
1.631796725927601344e+01,1.244463343318510873e+01,4.698363087208945643e+01
1.671562167533059551e+01,1.279749784270060076e+01,4.693503141835095960e+01
1.677024529964974420e+01,1.262614742244197430e+01,4.661100890168918909e+01
1.623990728800251659e+01,1.228472942904554088e+01,4.685767405484658354e+01
1.643710106038686192e+01,1.246284808908231412e+01,4.693553223966966925e+01
1.653853745460891034e+01,1.246813012676661003e+01,4.727499316184261602e+01
1.666847178660828632e+01,1.220035363992873378e+01,4.680843814271010928e+01
1.670198597963101506e+01,1.259400123571055730e+01,4.675633906244679139e+01
1.639299302289471427e+01,1.286016673869468363e+01,4.703394229799361881e+01
1.644273877245172955e+01,1.246851848108206973e+01,4.634301611618285932e+01
1.651676989632188253e+01,1.245556168940030162e+01,4.686295593950327287e+01
1.652989504467051063e+01,1.244793436636098427e+01,4.711961895595894134e+01
1.656388392957903477e+01,1.262356306737632750e+01,4.725957020218168481e+01
1.646698951751130124e+01,1.272800040853426751e+01,4.744437620946088430e+01
1.666585279518126228e+01,1.221384884104934621e+01,4.704607792071322336e+01
1.649556998817019249e+01,1.249449843327465359e+01,4.704555770092733979e+01
1.640901177617121576e+01,1.270920170019661199e+01,4.718669137527639634e+01
1.640624043884876215e+01,1.290827258036451930e+01,4.698615686814368786e+01
1.665917097268221170e+01,1.221278003277586954e+01,4.743100265537977833e+01
1.669290084541970387e+01,1.258163334682765466e+01,4.713978954121088094e+01
1.687594180809689348e+01,1.222876760961620768e+01,4.739895056194158229e+01
1.653820036753758771e+01,1.275163362006600565e+01,4.678785064054761733e+01
1.604512028901418930e+01,1.254095716529036331e+01,4.682445412416335273e+01
1.684479652911592140e+01,1.234411296352344145e+01,4.660913253341539786e+01
1.638032838464771856e+01,1.224735728881909225e+01,4.719296703808043247e+01
1.657003551208516257e+01,1.239313361434276040e+01,4.700238240166486037e+01
1.631240715006830655e+01,1.237168775785927899e+01,4.689107753973974724e+01
1.630219572883427759e+01,1.248574373110682068e+01,4.680756968285396624e+01
1.640629338379267921e+01,1.271861756641701291e+01,4.679652027880313625e+01
1.643384322717163570e+01,1.226998801991025090e+01,4.647577058328106148e+01
1.635524507322205778e+01,1.302350401273747948e+01,4.679026574955220497e+01
1.655610803872356485e+01,1.245628432355994519e+01,4.704885412573761982e+01
1.676665007403668284e+01,1.271640908532680747e+01,4.699002769291541171e+01
1.676970209115879840e+01,1.233378574735790245e+01,4.700942922942559221e+01
1.664476263875739193e+01,1.241375706811243163e+01,4.697067670828084118e+01
1.643634962282445500e+01,1.251017753741447613e+01,4.662020451054484482e+01
1.665475471326346835e+01,1.227046334791174509e+01,4.693445578179094468e+01
1.702601521320537969e+01,1.260543537859187957e+01,4.700605870591066804e+01
1.624130121828948603e+01,1.216808342447648172e+01,4.718637765700827202e+01
1.652317631797877695e+01,1.271704472204044656e+01,4.686900394585579477e+01
1.635417435480324855e+01,1.235819730338425160e+01,4.703782346847072660e+01
1.634314983731608351e+01,1.251279177896728179e+01,4.709263678112802154e+01
1.667535891000155601e+01,1.234409234110170139e+01,4.732063785878469275e+01
1.672705408918139014e+01,1.269596816709166731e+01,4.711744052635368973e+01
1.652737101848633472e+01,1.259686989776962918e+01,4.723616069085998959e+01
1.657160437055995672e+01,1.251745304391189961e+01,4.687626827873833690e+01
1.634944132521721016e+01,1.281395315441187499e+01,4.671227659888300821e+01
1.658800907280653547e+01,1.272770503290874089e+01,4.708488494520591416e+01
1.681271802942434945e+01,1.251560098352122985e+01,4.671669613788930775e+01
1.645728909272701301e+01,1.254131722892273437e+01,4.706406340620396378e+01
1.659550297032466659e+01,1.273238837111025035e+01,4.696085551064422248e+01
1.657851893521560527e+01,1.255126252266148690e+01,4.661918457797470694e+01
1.649968628918700730e+01,1.260424933918207202e+01,4.664958763698919597e+01
1.623331333255994124e+01,1.263539131417080341e+01,4.710524064070111905e+01
1.650532822522191978e+01,1.256526657545151693e+01,4.670400167286162940e+01
1.668133852085314217e+01,1.243788107635788442e+01,4.695314903408525709e+01
1.674857722707003660e+01,1.254531623569043752e+01,4.688634362306249415e+01
1.650168977744072407e+01,1.279299013904270765e+01,4.691558816354745431e+01
1.648875258451457171e+01,1.240682859795263582e+01,4.704879698033384017e+01
1.686188698500186689e+01,1.252651193908951655e+01,4.672994862703213670e+01
1.643858292354014594e+01,1.229057929220855350e+01,4.702860633506279697e+01
1.669537965326729889e+01,1.196850882939829219e+01,4.691813628915090106e+01
1.660357673805553347e+01,1.230029710096823337e+01,4.704015819897351491e+01
1.615631747703115906e+01,1.275518176366970735e+01,4.671996298089991484e+01
1.637632330455658192e+01,1.272955126811561755e+01,4.695548691285025455e+01
1.655187027740781147e+01,1.248835920826804369e+01,4.625719293020416956e+01
1.614113110227115300e+01,1.246001120891143721e+01,4.687358787158704843e+01
1.673503372555743951e+01,1.266716694695017686e+01,4.702963566242618754e+01
1.657980797053872735e+01,1.236936411121309654e+01,4.697712612438620994e+01
1.662503658641681525e+01,1.274945189013459235e+01,4.677417630337743049e+01
1.665018176431425800e+01,1.245375638830788034e+01,4.670379336948822413e+01
1.668115030642530527e+01,1.258793564217902983e+01,4.691550086497660743e+01
1.645504230032670634e+01,1.262820760694377675e+01,4.702453648301417388e+01
1.653474955292260518e+01,1.234442084732293132e+01,4.699567764194985386e+01
1.637975546827698281e+01,1.253304195024063894e+01,4.685530094877746876e+01
1.644651840293488476e+01,1.262455240521452993e+01,4.672668320762338112e+01
1.622683102230898555e+01,1.262458904691019868e+01,4.696730842526761762e+01
1.633837459258645453e+01,1.235398800610114023e+01,4.701753561422325589e+01
1.634696539951270111e+01,1.252974407764302711e+01,4.678647801167200271e+01
1.646655087006824303e+01,1.272513200052742022e+01,4.694214808630162139e+01
1.677736433986712683e+01,1.245400136951239745e+01,4.666330598144155317e+01
