gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.177995701133591200e-02,-1.700673547025533666e-02,2.153484251507994940e-02
-9.345345963922178922e-02,9.267062598467854656e-03,8.608562199511701372e-04
2.338874208831132062e-02,1.726555996227901318e-02,6.951632909669325233e-02
-1.265432753647665470e-02,-8.745743016642489737e-03,7.850932774394499269e-02
8.205798908366224165e-02,2.936672041056556139e-03,2.213466083081789063e-02
-5.404883799131661318e-04,-1.150807304253433500e-01,-3.016172633170219504e-04
-4.109263549951117783e-02,-4.087038273931985211e-02,3.467910659997292672e-02
-2.623035108445861269e-02,1.311908750611551384e-02,-2.512738057616751772e-02
5.122616743089978414e-02,1.905917035056349865e-02,3.867174477209995437e-02
3.924972009024488284e-02,-8.689812719076474290e-02,-1.728176425333129498e-02
2.634817136880107658e-02,-2.760903184218661821e-02,1.931032370413959115e-02
-5.108638419999304847e-02,-1.887921525703947778e-02,1.478753613963244319e-02
-7.126936740963962791e-02,-1.717577235576086755e-02,-1.436776966571452936e-02
4.318745091941465428e-03,-4.070586143232084175e-02,-3.176568416402537204e-02
1.318574044524893412e-03,1.986590567990600270e-02,-3.531230484107168027e-02
4.718843050059168959e-02,4.749453370827430229e-03,4.797902505300526838e-02
-2.964866490065501056e-02,-2.684748697986098429e-03,6.577850304834144575e-03
4.167835261454690132e-02,-3.621661306463197505e-02,-1.046640166022796622e-02
-5.776446480235408049e-03,-4.183668483872740249e-03,1.274073463486224359e-03
2.027336547371839937e-03,2.940287618546986656e-02,2.884129755884090596e-02
1.356124560113004807e-01,2.835304226630429650e-02,1.098088694649289147e-02
-4.071573179101896714e-03,2.276678610281286305e-02,-6.536974974337780853e-02
-1.369511066170366401e-02,2.980130457908449545e-03,1.833196928893133376e-02
2.487033604492189590e-02,5.448883111241453183e-04,2.348539524074612708e-02
-4.668928906619936731e-02,-1.913864945680140289e-02,-6.542732612549378990e-02
-1.780821793229226888e-02,-5.417253620431224798e-02,1.910938155443849353e-04
-4.892357030298280333e-03,6.254277712901515351e-02,-2.773481832746199985e-02
-3.034383011167568478e-02,5.545028276143813134e-02,-9.565465018470843336e-03
-2.213538245214923331e-02,3.312538298205428694e-02,-1.202201465119176471e-02
1.723667168464534591e-02,-7.249217926449007254e-02,-3.907262327680128405e-02
3.928357893534333012e-02,-1.705708449059713944e-02,-2.961428068773556965e-02
7.519222125574913373e-02,-6.764908891942210400e-02,2.576742706276344969e-02
3.594786932241717664e-02,-2.557502331215726066e-02,6.888400918917352012e-02
1.038878700892004615e-03,4.224452524047896812e-02,6.603053609735176253e-05
2.995082524736606203e-02,-3.232297904914318426e-02,2.877590790768869838e-02
-1.025467346222595603e-02,-2.557524930687993941e-02,2.850033315921485580e-02
4.588241268986938820e-02,-6.016059803675111867e-02,-1.024623556848792885e-03
-8.049095871616353259e-02,7.709900131715000104e-02,-4.080456462197767920e-02
-4.380036715593681879e-02,-5.050090848310399144e-02,-1.327238337511278850e-02
-3.250921619416611424e-02,2.715509787130722386e-02,3.650419825949788311e-02
-3.678704982081763136e-02,-3.341101046707953270e-02,-2.817223964816727849e-02
-1.134092493732814962e-02,1.798431699271398412e-02,-2.752843489304697064e-02
3.066040363404792801e-02,-2.778662351005505710e-02,-9.317345361092012335e-02
3.234502599336817191e-02,-1.471492375519456094e-02,-8.025844603052938392e-04
-2.560559390899339385e-02,5.972515403503693421e-03,1.938294703952922471e-02
3.718132206158080051e-03,2.134917192956686458e-02,-3.577275212157354778e-02
-1.755820124969974944e-02,-7.365818578977025022e-02,-2.243120149155001034e-02
-1.791078005202029200e-02,2.336598584327609796e-03,3.707744443125475520e-02
-4.479665269312711751e-02,4.490861048061415423e-02,-4.755094518667445092e-02
7.091577633691559246e-02,3.878098191874141537e-02,5.547139462967066136e-03
-7.226905633650719529e-02,5.234405121394548194e-02,-3.906110560665913833e-02
1.850893794708651646e-02,-4.108883869194929206e-02,-5.579078822997735054e-02
2.064112479123578550e-02,1.273563613960141099e-03,-4.718277871380421179e-02
-6.477956992756654653e-02,2.499512212918763784e-02,6.825561037616760529e-02
-6.419446631141607906e-02,7.209215499413815231e-02,-4.884154728217308256e-02
3.854286576990985976e-03,2.459916826345784693e-03,-2.598046806020538196e-02
3.503570999964435162e-02,-1.437108056116214241e-02,-4.422036394168579743e-02
-2.846332031254969822e-02,-2.214772390909995289e-04,1.100606569302568956e-02
-4.753992306414765376e-03,-4.813777647210667533e-04,1.927841677711351898e-02
7.015910629001490852e-03,2.780808283108533382e-02,7.087118629090291902e-03
1.586001727310641998e-02,-1.951054644723140136e-02,-2.520322539694968417e-02
-5.092583319270398146e-02,-5.535166767676702460e-02,-2.591016562887070440e-02
2.507692427837163521e-02,-8.707861341006935263e-03,4.390229230743992322e-02
-1.326794572869038381e-02,-4.096861453463697400e-02,3.571210561436763409e-02
-4.885378166275330947e-02,3.238541686924632790e-02,-5.093936770847236166e-03
-1.064812818741491841e-02,-5.080517107186745263e-02,-9.008207910090679227e-02
5.055544669083058412e-02,-1.563071405024261951e-02,5.285811173104242727e-02
9.198519884366163080e-02,2.075088610708152731e-02,-2.086916091512910909e-02
-4.999265179333265384e-03,-5.497451169660327874e-02,9.006445674051394290e-02
1.649084403153529624e-02,-5.237955564944511179e-03,-1.760915871755638212e-03
3.245177028631880678e-02,-1.569303609526027238e-02,1.938013275532188620e-02
-6.939823041032736062e-02,1.842267180692825496e-02,-8.061458358021547643e-02
-2.649543653816069030e-02,3.862047772681139303e-04,7.618102399962133064e-02
2.971357389951238478e-02,3.962981048930078881e-02,-3.925623241063564556e-03
-7.337077799822028928e-03,-1.092695428530260221e-01,3.389057646786380884e-02
-9.446889581927844781e-02,-6.400132898119528790e-02,-4.322968283020812985e-02
4.334085717851304115e-02,-1.785083097138524810e-02,-4.568477268385274376e-02
7.879877491692267866e-02,3.314613139193760272e-02,-1.789778270126319432e-02
-2.053769672731848780e-02,2.090268910593317403e-02,2.929294155527524600e-04
-4.954988520202859709e-02,2.985241648864546057e-02,5.658073904003408511e-02
4.231898322028117276e-02,5.773040703455112332e-02,6.171976798832236322e-02
-1.324988800453376792e-03,3.287109158630843568e-03,6.108911730887640196e-02
1.589719530133126271e-03,3.190055915346311135e-03,1.341002342754398641e-02
3.727270694843894810e-02,-7.367969620012206761e-03,8.613258290798672570e-05
-8.138431966948420082e-02,5.320351261283221000e-02,-1.947907721130439675e-03
-4.565567484202587983e-02,2.092768352027741738e-02,-4.832688359223501900e-02
9.641410215530655387e-03,-3.976314255114607281e-03,1.695820480821577658e-02
-3.600015296677491847e-03,-7.666187592820666863e-02,-9.107003321413349728e-03
7.073286265445384580e-02,5.033096836338032953e-02,-4.112644215221376159e-02
-1.026049305553170948e-01,1.003675668303258446e-02,-1.108235729608106693e-02
9.362823284038623850e-02,6.857118649419870031e-03,-1.503832817616921128e-02
-6.191424529750885059e-02,7.224175159908650945e-02,4.408461911947371414e-02
5.869279482741267956e-02,-6.822193000830448217e-02,4.140323993068113773e-02
-1.748845876060520915e-02,-3.330736087506180887e-02,-8.893566488236112622e-02
-7.530500453810905215e-02,1.126033429529354514e-02,2.843008150280167123e-02
5.266342699367271285e-02,-5.301329056013551026e-03,-6.796922305969355094e-02
8.377008232399252644e-03,-4.667989035609940163e-02,-4.419556976033300194e-02
8.526192085351529115e-02,-5.417570464087278354e-02,-9.290562851140498832e-03
4.023187986258626447e-02,-2.631660236561600419e-02,-6.713161762597213977e-02
1.652430031467240837e-02,-1.463413988628655543e-02,-3.882900015424118039e-03
1.313378100047483087e-02,3.013091715013033883e-03,-5.553746806396698404e-02
3.564812294235832416e-03,-3.822655459650470960e-02,-3.184844840928346965e-02
-7.863068298840640569e-03,9.833713662369578112e-02,-6.238671714687646190e-03
1.786446385172281437e-02,3.307473621742844372e-02,1.740822799582126754e-02
4.260566675536705920e-03,-3.051212579275403361e-02,3.435031088496651175e-02
-1.267070939996382513e-03,-7.863448493732197800e-03,-1.529594773802133573e-02
1.664620207922736655e-02,-7.379756353658806223e-02,-6.570312592923034656e-02
4.038296617915154707e-02,-1.517230763669335939e-03,2.864071205361849032e-02
5.578741078885657984e-02,3.637905041535371975e-02,7.932567396904034729e-02
-3.548615313010493322e-02,-4.596763835821978533e-02,5.566641989128890550e-03
-2.028894535004682059e-02,-2.271407640151531723e-02,-1.334932506697056043e-01
4.656078722151444499e-02,-4.947050893496456048e-02,2.383414863961539829e-02
-4.531482996851097199e-03,-5.782870425922233271e-02,1.688614877604044037e-02
-2.777325764941986422e-02,3.915527918144905833e-02,2.030815789578525876e-02
-1.639079368051975932e-02,3.570350387068471631e-02,-5.408964661737052093e-02
2.224603165043522943e-02,1.922770281386965499e-02,4.846030682298562570e-02
-4.557174189543709841e-02,-2.455213935063395303e-02,-6.752262171784188804e-02
-2.608708144090234483e-03,-1.329208497756705250e-02,7.000710637818324811e-02
2.977894101536760624e-02,-2.156079930647793186e-02,2.680042857317625066e-02
-1.569363935857574083e-02,-2.347500133328721261e-02,3.211352063026088038e-03
-4.477083509053362995e-05,4.209662183596763613e-02,2.090189403820983186e-02
3.506034139560512686e-02,1.680723644472651226e-02,7.670015268887902908e-03
3.737838269603716707e-02,4.949243722537215173e-02,6.179124633362943764e-02
-6.537215292241353726e-02,-2.618267600040015061e-02,-4.642899277566901045e-02
1.003612696315855750e-03,1.839681209028525347e-02,-4.102750628291402385e-02
-3.137326011191371358e-03,5.875925603621747623e-02,-2.382065710619606785e-02
1.172539416110618266e-01,4.040958298919020836e-02,-1.622691147921409213e-02
3.188635755381563630e-02,1.152352139030579647e-02,-1.569699049585881676e-02
-1.979845610579684598e-02,1.797956069368546531e-02,7.623602637619768252e-02
-4.364596179298901174e-02,5.748304139901682513e-02,-5.028743840019266054e-02
3.155847422643862001e-03,1.003584389495533642e-02,-9.369828037552831168e-02
-2.110705556833116295e-02,2.450703056479149392e-02,-6.916442175414151683e-02
9.575077848838896288e-03,-2.693370386044440998e-02,-1.457310924882495098e-02
-1.107476418772425537e-02,-6.422328425620012216e-02,2.997154503531726522e-02
5.072983438501367515e-02,-3.349113033241282733e-02,-5.630718790270945046e-02
3.418135590058277076e-03,5.615992833266974377e-02,3.408566677562158836e-02
-2.883759656062950556e-03,5.086010568660701697e-02,3.657927272789985099e-03
8.232976279332639147e-02,-5.990553375665586683e-02,1.069673113057035552e-01
2.386249713650825249e-02,-7.681859848010534619e-02,-8.601812229824637446e-02
1.836310340797130125e-02,-9.991082671687212449e-04,3.313558554998456002e-02
-1.648392731719725869e-03,6.192883409461180655e-02,-5.030131558719788676e-02
-3.162442000242554618e-02,-2.895461771580701976e-02,-1.714189856529746425e-02
-4.653690037228166987e-02,-1.086762641857542400e-01,-1.374584410320745485e-02
2.756217869393934317e-02,-9.231073649747285892e-02,3.702861721896063413e-02
-1.276157000772390124e-02,4.554028219976791886e-02,-9.546490652119455148e-03
-6.439085093001017945e-02,1.610712243817198283e-02,-2.464724005749630541e-03
-2.194505679755764938e-02,-2.852579667012900694e-02,-3.483339525460148189e-02
-2.077565704491670176e-02,-6.669844209301871440e-02,1.530771119940221858e-02
7.566276062290808180e-02,2.324369111918282368e-02,1.958198836587092106e-03
2.197795204041916653e-02,-2.099619685325351121e-02,-3.154397948004751540e-02
-3.322412461292562763e-02,-1.024831534256357909e-02,2.075234821488324694e-02
3.925549638858639306e-02,2.395431741224580621e-02,5.795917878203452056e-02
-3.251305352402265869e-02,-1.688509690056162055e-02,-9.177889480561548727e-03
-2.022672215303729024e-02,-7.446140402065321538e-03,3.828427322561551993e-02
8.610501177451015693e-04,8.357383635737465621e-03,2.622437000302310726e-03
5.606928297584837240e-02,7.152927263210170916e-02,-4.989779454300217847e-03
-1.770852839655667407e-02,-1.033594371645927884e-03,2.600612970824256812e-02
1.609059785693146838e-02,2.138334377749544560e-02,-1.851989523032690141e-02
2.644988029608106792e-02,-2.096834966998392669e-02,1.117247356247651549e-02
4.816537039328826209e-02,8.010395307700947376e-02,4.217229906001491134e-03
4.629098125873871289e-02,8.547645884566357211e-02,-1.053693031926331361e-02
2.938503955974993212e-02,2.654088391321618098e-02,1.134955232480853657e-02
-2.787717760271516895e-02,-7.022291081039318261e-02,4.353757021612545547e-02
4.842754011074405784e-02,7.183652009603433419e-02,7.356785346632777403e-03
5.102800482839918439e-03,2.647607173322019235e-03,-3.624833137092695751e-02
-4.301697097521414020e-02,-4.815724896069187994e-02,1.482878087230970338e-02
-3.709408086127684301e-02,-2.067225732237820343e-02,-2.559601860508235044e-02
1.971177917658282000e-02,-1.329673946546212557e-02,2.020930749824335557e-02
5.017521251883180072e-02,3.291230094884558394e-02,-4.826386325704400820e-02
-2.311760889038692521e-02,7.359081647584967377e-03,1.647021369836064149e-03
-9.870011231826696443e-03,1.815251891807872706e-03,4.112837238218437080e-02
4.135099942152563324e-02,-2.079375227852241909e-02,-2.523828732362300500e-02
-2.595364929331694243e-02,1.883416764654866071e-03,-4.183592497179449560e-02
4.190555516221073501e-02,4.240801626217680087e-02,7.291244799014875988e-02
-5.198418713170818196e-03,-5.313520590422311785e-02,5.526083222890661173e-02
5.482581897246978364e-02,2.718419203449248030e-03,6.274853015979004085e-03
-2.842883359633699425e-02,-1.761702152704242453e-03,-1.563994287705848529e-01
-2.378389429861040710e-02,-3.378194360463036838e-02,-5.886042835686516178e-02
-3.874828365903668081e-02,-4.356748181623616711e-02,2.638331127904755893e-02
-4.515587180026323089e-02,-7.877172985218955370e-02,6.538925999294667446e-02
-3.295324269441016196e-02,-4.291384784222544713e-02,-2.376306841502195955e-02
9.371620328590443694e-03,4.384827514745057858e-02,-4.210573681436705767e-02
-3.359100841852675958e-03,-3.955495426422620669e-02,3.056770061926544074e-02
4.929394830968614194e-02,6.228629910755241472e-02,-1.238969196839541029e-02
2.750154362478989672e-02,8.063405983379986000e-03,-9.137978429900001087e-02
1.929694962424085495e-04,-5.353498637958228890e-02,8.953336998309498109e-04
1.266765768779776809e-03,-3.534945691044093230e-02,-7.341371427474144284e-02
3.994578045294615298e-02,-2.644317864495039985e-02,6.197195003907416538e-02
-3.061911707845116695e-02,7.327053569012177692e-03,2.399041055801846411e-03
-3.084392093591022121e-02,-4.400109899559888349e-02,2.540558434803050908e-02
4.690839281260435201e-02,-1.564856143930699883e-01,-4.523819842462532825e-02
-3.687927546884266217e-02,5.820158203657715273e-02,-8.394115492262664568e-02
-5.295506606048196868e-02,-2.705761554424110371e-02,4.571141114124328136e-02
-2.268773167660571508e-02,1.085501002276836741e-01,-1.239877671809729368e-02
5.992533210426401191e-02,1.926808947411413897e-02,2.994679233874690885e-02
1.360430784131196752e-02,1.805569173132326108e-02,7.376150273902686016e-02
-1.299074950532466341e-02,5.298269700004950428e-02,-6.377387113102976623e-03
2.946442138363765742e-02,-7.146084518770859199e-03,-2.185709665817572173e-02
-3.523347011796240658e-02,-2.036218626452192954e-02,-5.694288944036851596e-02
2.489157374390469149e-02,-1.637279635337949082e-03,3.912977910571090179e-02
-5.355645933746045612e-02,1.368597984640501988e-02,2.305500991294956968e-03
-4.669277984445492462e-03,3.134737495857980397e-03,-7.885445365575961818e-02
1.441864588339267748e-02,3.454697938318550959e-02,5.877227029384689966e-02
-6.797286615448419611e-02,5.967311567453621041e-02,-3.091158330429345791e-02
3.723973892217446319e-02,-1.297139792346301349e-02,7.739029502082137718e-03
-2.934639628107564222e-02,5.320161880617058775e-03,6.831862082595724361e-02
-3.490859522175169399e-02,2.004812005819050710e-02,2.239649724093821515e-02
6.843811695091290941e-03,3.803711658394701590e-03,5.232757763768186923e-03
-2.996811592901061846e-02,6.250230919929658513e-02,3.406604414494986133e-02
-1.839585738181029329e-02,8.140827450900833817e-03,8.531398805161052867e-02
3.163076536939134209e-02,9.304930059983916590e-02,-4.278043881876113230e-02
4.241164338372434284e-02,1.528235913288497096e-02,2.293226542953014091e-02
-2.666138453123053850e-02,-8.586557104164459220e-02,-5.202901493991628212e-02
-6.196473957276458361e-02,5.122952086247294090e-02,4.271248939063114480e-02
3.829706953563989050e-03,9.578621741341718232e-02,-4.600664928708498441e-02
3.239602518686347105e-02,2.553541739816109213e-02,-4.933103505201984901e-02
-7.291375246708156621e-02,-7.351547341401677704e-02,2.136645471802314789e-02
