accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-9.939645426113993473e-04,-9.011621700227583423e-03,-9.809581664325152772e+00
6.218382684179885218e-03,4.155423739215295849e-03,-9.796652652984604970e+00
4.491753990610818765e-04,-2.112511929228839350e-03,-9.801851510080437535e+00
6.577195091263124752e-03,-6.038681587122779817e-03,-9.803751751313784624e+00
1.574654319462697382e-03,7.553670446870957081e-03,-9.822427626949817636e+00
3.091933893925685045e-03,7.201664601593509366e-03,-9.810165787478117849e+00
-3.786534495455336734e-03,-5.965064395641837824e-03,-9.791205396801512251e+00
-9.230442395856155308e-03,6.114626781306740401e-03,-9.811952289074922007e+00
-1.002880188843789828e-03,1.206819208966274874e-03,-9.792367904461038108e+00
2.941733134259045482e-03,-2.795012170476111890e-03,-9.804874530397855281e+00
2.062059017225494235e-03,-1.534195187537466809e-03,-9.805782560939068304e+00
4.478840485277088904e-03,-8.204889003223768407e-03,-9.810220567683973769e+00
1.583226076166479885e-03,3.884242048335217329e-03,-9.793437252228367029e+00
1.012386428069449174e-02,1.937766773123028759e-03,-9.783944336646939632e+00
6.881649630649647187e-03,1.203181347486672681e-03,-9.810391416473036585e+00
-7.953591481344618767e-04,6.473820710979194711e-03,-9.799314403521300676e+00
2.793158107824936925e-03,2.849150587802906556e-03,-9.809793016582025516e+00
-1.264478340559993183e-02,-3.163454164604756372e-04,-9.801734575495050450e+00
3.096215365118491249e-03,-4.347490638818538727e-03,-9.806754702931783640e+00
4.427194042765029980e-03,-1.242408657588274382e-04,-9.787874321664924437e+00
1.492624059315866576e-03,7.308692068030796588e-03,-9.800952506979770718e+00
6.003771235982217035e-03,-1.809707614016140042e-03,-9.785264077768799140e+00
6.714265927946260273e-03,4.055215986379358435e-03,-9.802396285914536378e+00
-9.772875982902586023e-03,1.023593657492088971e-02,-9.819214859645841287e+00
2.598713970428748968e-03,8.467147847089099774e-03,-9.806200800227619752e+00
1.102173168615833317e-02,-4.111211229820408613e-04,-9.793057042713808613e+00
-1.123618293422804122e-02,2.250017589203087785e-03,-9.800325525089059298e+00
-1.362861513825113901e-03,4.981042550610723443e-03,-9.797133868264831236e+00
-3.618171729759860501e-03,5.713234329600795636e-03,-9.808663831650090259e+00
-1.332190471697348088e-03,-7.612781240272313218e-03,-9.805553153542833300e+00
3.311219750755159657e-03,2.330197018650293980e-03,-9.816799338225422389e+00
3.978128100357798181e-04,1.146604380682994095e-03,-9.795844730128207445e+00
-2.946977120334861797e-03,6.344721438958197263e-03,-9.804180939146380780e+00
2.995288651891447537e-03,-4.818789066167240495e-03,-9.794579314378976775e+00
2.399564123582654715e-04,4.959061585429998600e-03,-9.803657774444140216e+00
4.930578891011070178e-03,6.648389623662286953e-03,-9.801999716100169735e+00
-1.745777631890533177e-03,-5.612217672639767743e-03,-9.814011073402149066e+00
-4.963190805821497339e-03,-6.278000027363125381e-03,-9.805268969245645394e+00
-3.941364802853715085e-03,-3.684391872339959784e-03,-9.793076453884950183e+00
-5.582114374759459711e-05,4.114623615335768103e-04,-9.807274828781634923e+00
3.631845738786112880e-03,1.698634663681477044e-03,-9.804914458606846850e+00
-2.071076848877380968e-04,2.556579529509000678e-03,-9.802552370781048907e+00
-3.721730744280472782e-04,-3.728016504730960381e-03,-9.805880669510116832e+00
-7.410401364595685728e-04,3.775914422548477117e-03,-9.784326169275747276e+00
-8.554071171788706421e-03,2.429621862427641318e-03,-9.797994385188303568e+00
7.197946885533735954e-03,8.601616645699024927e-03,-9.792638741601740193e+00
-1.902141755217132309e-03,-1.170619259998083956e-03,-9.809891212801373328e+00
-3.416674038805382271e-03,-6.149466512229930480e-03,-9.800185218463786541e+00
-3.602011023814038863e-03,-1.632633084641495398e-04,-9.797285499949920151e+00
-5.338093500919575268e-03,8.814847193603885097e-04,-9.804754226220895319e+00
7.790949846621304450e-03,1.272907205479272040e-03,-9.791166847377459348e+00
-2.085657766947541375e-03,6.523081870011326671e-04,-9.798599238234798392e+00
-1.794473300920459632e-02,-5.878017146099995087e-03,-9.798305130200525070e+00
-3.325028729494039883e-04,-4.464576253195972483e-03,-9.812590632897361331e+00
-6.067436191158693745e-03,-2.834671238521560555e-03,-9.806088730035355638e+00
-1.848449784169520606e-03,-7.563231057794737649e-04,-9.811113377938456281e+00
5.173036447019650243e-03,7.311252628977489305e-04,-9.799958054489579240e+00
3.119192872584518328e-03,4.089251300112868061e-03,-9.807402106510414441e+00
-4.692399107987558441e-04,-1.816871563873435642e-03,-9.804161665477980847e+00
3.776738874564663281e-03,1.303483749386024834e-03,-9.799264955834347646e+00
-3.929725063664206083e-03,1.457100606439859503e-03,-9.822006128556017401e+00
-1.389166147121305211e-03,-7.324990300965672496e-03,-9.802999259341735439e+00
3.108571264614431572e-03,-1.288512000403624954e-03,-9.801728692807282428e+00
2.584455810293311874e-03,-1.271382593976209518e-03,-9.802346923101174170e+00
1.029137728477850199e-02,1.068823309659614439e-02,-9.805054035146820723e+00
-5.171263772465003149e-03,-3.507665851439786819e-03,-9.799022023898226408e+00
-6.077118913623510456e-04,-1.162357107788660956e-02,-9.799299367871999067e+00
-4.775164492192887286e-03,-7.164809022449654397e-03,-9.805575474485447529e+00
3.927777721381654416e-03,2.234880935635145168e-03,-9.812678891289973393e+00
5.318086035819376625e-03,8.016409268349231022e-04,-9.785626360229136012e+00
-5.749224868727907146e-03,4.085178307896922007e-04,-9.799058396482198674e+00
-2.443006788345785957e-03,4.168179871732053017e-03,-9.808508420566115049e+00
2.754785932560205319e-03,3.486293954480799637e-03,-9.810040244275439747e+00
-7.782924333733627631e-03,-2.077450632749773800e-03,-9.807797384228459592e+00
-9.279967421494207669e-03,7.486082402742103036e-05,-9.806724097806590379e+00
4.981964881423592284e-03,-4.869038942248131094e-03,-9.809661749688412868e+00
-6.875680126498856428e-04,-8.462784004757867328e-05,-9.795202108877186120e+00
-5.808943151441769070e-04,-5.163896078751234985e-03,-9.795991268573700950e+00
-5.442472940810473211e-03,-4.810256994753474638e-03,-9.818690478570038849e+00
6.331148357433865476e-03,3.563300884398525482e-03,-9.798280129878859768e+00
3.934862249563269264e-03,-6.911490247814165624e-04,-9.813238275680381761e+00
5.520474998398051340e-04,-3.277713452024534364e-03,-9.794586402305389683e+00
2.431174958565935317e-03,1.251543926671068799e-03,-9.801821175533309116e+00
-7.631252668921674606e-04,2.971653500353548406e-03,-9.788994655211359586e+00
-1.691844056551172456e-03,7.232004925921101286e-03,-9.796874746206912121e+00
-2.475900859558565013e-03,3.748747018895417973e-03,-9.800822733988013624e+00
-2.213927968491599067e-03,4.657486982060895023e-03,-9.797167002346496290e+00
7.800366707234293248e-03,-3.728196019637955785e-03,-9.792497603099027614e+00
2.950740811114694381e-03,3.598392706669851279e-03,-9.805904834191206731e+00
3.378241913035402635e-03,-1.883915638462035523e-04,-9.798799979448400421e+00
-7.144122578003660705e-03,6.283890740871145991e-03,-9.803697434181527726e+00
-5.872144966632202815e-04,-4.464574178464703752e-03,-9.803531221774081317e+00
5.218436278330396833e-03,-8.448645200196787386e-03,-9.811123719326365844e+00
8.702832047079015788e-04,-9.441195647017007562e-04,-9.819849827424613764e+00
6.423293226080909260e-03,-6.139749237859246957e-03,-9.801135787629032592e+00
4.789567600883669861e-03,3.523065418896429400e-03,-9.805685265479640478e+00
-1.202384798749439555e-03,1.281391926161707761e-04,-9.805495511604812364e+00
5.818449591352067851e-03,-7.454004948293788298e-03,-9.793022833156822315e+00
3.734580007350525935e-03,-6.689760069000968458e-03,-9.800067576113729473e+00
3.150100094107001567e-03,-5.166189693138881212e-03,-9.806522483360263109e+00
8.136878742952040333e-03,3.866876302302181111e-03,-9.786227012984140217e+00
4.105969055859786526e-03,1.637615749886651723e-03,-9.808900004125936434e+00
-7.611299155972396646e-04,-3.408018536934633112e-04,-9.803185187934415623e+00
-4.677500071690793076e-04,3.478328962596515233e-03,-9.793568062804885344e+00
-3.036151287569210586e-03,3.195795178388543493e-03,-9.785610816958897118e+00
5.317756111445873235e-03,-2.790330871780375907e-03,-9.798615473774965778e+00
-5.351091694478143923e-03,2.485825328703469058e-03,-9.805130263816916880e+00
-2.940884818472544893e-03,4.913560799752572303e-03,-9.799030717855183426e+00
-6.450191732548933923e-03,-5.396449025440391324e-03,-9.787997615254212747e+00
-2.761171673841513168e-03,1.791720475116344823e-03,-9.808558706192158638e+00
2.478959895329603189e-03,-2.986976300707881032e-03,-9.809036284702361996e+00
7.133341043419429151e-03,4.143126299374478129e-04,-9.796246452357001644e+00
1.427714064110312394e-03,5.124062920408722736e-03,-9.807775473387946974e+00
-1.084946861739144279e-02,7.954924278135740504e-03,-9.788044781890421930e+00
-3.354270840942076733e-03,-1.996779477864633456e-03,-9.795002669592376421e+00
-6.326968275758337911e-04,1.716413375627312858e-03,-9.794506651946290887e+00
6.035378740300524104e-03,4.086662362669821712e-03,-9.801610546892257858e+00
2.932566245556435160e-03,5.014298708747726672e-03,-9.806525102071327993e+00
8.512760749023258640e-04,5.072033491785049412e-03,-9.797590823819566808e+00
3.506039281815889492e-03,2.486253366203079046e-03,-9.802432014493176027e+00
-4.602696806959371591e-03,8.121104978603516447e-03,-9.796563748450219933e+00
-2.571570755787792179e-03,4.041780732304180862e-03,-9.805094017481165380e+00
1.176178605919745053e-02,-3.950702466661288118e-03,-9.828482419212051013e+00
1.565391255416656753e-03,5.189117605081092796e-05,-9.796035788073892192e+00
-2.507764120050480841e-03,6.825437460546816999e-03,-9.793120195878110223e+00
-1.104588903420114206e-03,7.682872683777660673e-04,-9.807953516946525951e+00
3.500764809494319191e-03,2.595528750116143837e-03,-9.798192881507247876e+00
-3.323577222256438816e-03,6.151680460251664553e-03,-9.798806291031283422e+00
5.112187972206175615e-03,-1.983607206797184924e-03,-9.795480718317129742e+00
-8.878269723215039336e-03,-3.261314018494538332e-03,-9.818406863277164831e+00
1.651120717230791096e-03,9.082747531817538314e-03,-9.788712559731230556e+00
-1.994639874236218285e-04,2.441872576382786864e-03,-9.805082666235671596e+00
-3.073874044837697234e-03,4.804279990390773573e-03,-9.800366725317227079e+00
7.746601892019830057e-03,-6.827202295897216548e-03,-9.801914672544420171e+00
-2.738454455896926088e-03,-2.212814479671088887e-03,-9.791080143646238909e+00
-7.257496087588910950e-04,-3.359812941696832273e-03,-9.798483601212010896e+00
-6.718053882390348161e-04,1.324008960377668145e-02,-9.802384176341409017e+00
-3.667361276909243857e-03,5.893232507498908333e-03,-9.801223026433385499e+00
8.180324361401170377e-03,6.075185046658431766e-03,-9.801696109294512738e+00
7.276246485277413842e-03,-5.238099617636020854e-03,-9.788992798977936616e+00
2.000789945639449337e-03,6.248085802615700908e-03,-9.795299178619696789e+00
3.941549199037987401e-03,-1.586907490728128737e-03,-9.804977430771861791e+00
-3.609567866380745623e-04,1.917717984525868372e-03,-9.801929939202217668e+00
4.157550449383589676e-03,-7.834669619283325843e-04,-9.806873751146547136e+00
-2.128899464509360299e-03,-2.538972457432630420e-03,-9.789412884672826110e+00
-4.954787543268480109e-03,-1.406127750492936531e-03,-9.812153684860653868e+00
5.466909880292640696e-03,-7.241825927179828919e-03,-9.812546804121648591e+00
5.068404165018318766e-03,7.722404692222920898e-03,-9.811587822111027535e+00
-2.040388106290339561e-03,-6.671980289388216613e-03,-9.817554171809153019e+00
3.419854002650167361e-03,4.786200472236833842e-03,-9.806411040849182470e+00
3.614119954913954172e-03,4.561175635690428894e-03,-9.798694540121372754e+00
-1.781391371734060425e-03,-5.872359176082212568e-04,-9.797954531027416536e+00
-5.635968421885786603e-03,9.155829909188763216e-03,-9.805596020280505698e+00
-1.595746925110311156e-03,-7.761893183866836431e-03,-9.806596799567621758e+00
4.632318050225096503e-03,5.685810238761558610e-03,-9.801742095559303536e+00
-2.921614494712567248e-03,6.955083779590452882e-03,-9.792758447106010067e+00
-3.463553420430690987e-03,2.081659825963816466e-03,-9.787048620972186086e+00
1.923635637963304074e-03,1.450392068054129173e-03,-9.795061329947227335e+00
9.700795120969215452e-03,1.457910162400429237e-03,-9.805072679262694990e+00
3.731014298182405362e-03,-1.050867031400554933e-03,-9.793404176358670554e+00
-2.989100609161455396e-03,5.550928539893639456e-03,-9.785273972889205751e+00
3.871625698930373279e-03,1.955032868624890542e-03,-9.785991635785837417e+00
-1.889843642165804681e-03,7.938024063237696451e-03,-9.804884572917446306e+00
-1.398302808361125485e-02,3.001493761486304611e-03,-9.795569186839539810e+00
2.783297064612173365e-03,-2.221062857426037498e-03,-9.787378418960074100e+00
-1.552217974691161816e-03,7.469502631328263365e-03,-9.793227573681773990e+00
-7.980344844736098672e-04,3.807087155226132526e-03,-9.801866854435248300e+00
-1.156283282784463864e-02,3.972252589680421581e-03,-9.810348815958141344e+00
-5.428595062593774383e-04,3.915914384506288294e-03,-9.802289072294042782e+00
3.287347878108348113e-03,-7.806191947431495755e-03,-9.805586138476993341e+00
-1.057655441890643092e-04,4.936861128485198029e-03,-9.792547149816396512e+00
-1.832487751992797290e-03,-5.011621648918438907e-03,-9.807863510720721933e+00
-8.511298493366525192e-03,-5.382183372128156867e-03,-9.799280157018204207e+00
9.448377370593952218e-03,6.940051205414328808e-04,-9.807333602648284909e+00
-7.462071446648349191e-03,1.752249238348285981e-03,-9.794378946742375192e+00
-2.323983229400723195e-03,-5.880470726190757539e-04,-9.796258407500237908e+00
6.911328378454807859e-03,2.661953889055143196e-03,-9.812208403331856843e+00
-2.660803592458275361e-03,6.106444934607969943e-03,-9.818466516564836155e+00
7.344647995143706309e-03,2.005322522595202710e-03,-9.814536546810424866e+00
-6.707615193142433575e-03,2.217827710345207908e-03,-9.790940578936236705e+00
8.509656268931826235e-05,9.017821182701706711e-03,-9.802806382463877810e+00
-1.717960398636246338e-03,3.843674764648257955e-03,-9.819177612055872473e+00
2.710408582683708229e-03,4.725859891844172954e-03,-9.798322381698547190e+00
8.403360839717915337e-03,-2.406553476207628692e-04,-9.804649398896710721e+00
8.994843367177539004e-03,8.762198085594788757e-03,-9.806826885730378862e+00
-8.577630654213354159e-05,9.986803622006809600e-03,-9.797967664377534192e+00
5.292332528767609845e-03,2.669277232351573159e-03,-9.790254829119170665e+00
3.601579565529997116e-03,-1.274920037961325622e-03,-9.811020103996044739e+00
6.201175255452607595e-03,-5.626813784032550078e-04,-9.801035756998619064e+00
2.488900080529339327e-03,-4.961825290606780396e-03,-9.792224225621145806e+00
-4.813434935895743831e-03,-1.994804638968793436e-03,-9.799824049696225003e+00
-2.153621776090058199e-03,-6.415954042040101189e-03,-9.791749943696135716e+00
6.206886481459650794e-03,1.295111036948962981e-04,-9.799549784337084901e+00
7.147004125968366151e-03,2.486959045560618604e-03,-9.793006502094568688e+00
3.331723711919619153e-03,4.035900588808698231e-03,-9.791237535772177480e+00
-3.789012279795301208e-04,-1.912577629183426437e-03,-9.803525712347756382e+00
-5.913316869877361173e-03,-8.282770598514286806e-03,-9.803093950570596959e+00
2.854000777583719835e-03,1.510731003466001541e-03,-9.796791997540490016e+00
6.221989883344856281e-03,3.128991618270452434e-03,-9.803129871938876860e+00
1.273806238099856221e-02,-3.858179800509385551e-03,-9.794845565078587057e+00
1.655305343703825094e-03,-1.437826668117182360e-03,-9.806833361600981291e+00
1.049779292733922205e-03,-5.129571621906334894e-03,-9.799638733787716660e+00
7.225816001960673300e-03,6.485823945090141932e-04,-9.792663542366353724e+00
-1.149368017158021319e-03,-8.945311116638519433e-04,-9.809534579286973255e+00
8.417144670953682689e-04,-1.571526870330977599e-04,-9.799369782196604817e+00
9.314132434812323223e-04,-7.669009630690124977e-04,-9.801348868450416418e+00
8.368367396718215390e-03,-7.924621006556520700e-03,-9.799708429701611934e+00
7.156845280563586473e-03,4.398790793555475316e-03,-9.804165899773963133e+00
-2.069827263747623346e-03,-2.097585525061979039e-03,-9.796763937111974130e+00
3.277648030223984099e-03,-3.418378799595298088e-03,-9.800483478225372025e+00
-2.827896489455035411e-04,4.335134816803988198e-03,-9.801619460968254316e+00
-8.244658033759027019e-03,4.964552072951607976e-03,-9.799875900638028270e+00
-8.500469036643155767e-05,2.754641575448941483e-03,-9.796951079012689689e+00
-3.993269451391501246e-03,7.202781623330620740e-03,-9.797409713378351981e+00
-8.043547923303520295e-03,-2.815809654689401063e-03,-9.791779291312153077e+00
-3.908923825228448855e-03,-5.107731996843093217e-03,-9.807814417873279567e+00
-4.772197784994724329e-03,-7.348618894084889795e-03,-9.812492632224550704e+00
4.500144281121293971e-03,-7.828797747675706256e-03,-9.804383415385681033e+00
